,original_title,runtime,vote_average,release_year,genre
8511,The Portrait of a Lady,144,6.3,1996,Drama
8511,The Portrait of a Lady,144,6.3,1996,Romance
8512,The Craft,101,6.2,1996,Fantasy
8512,The Craft,101,6.2,1996,Drama
8512,The Craft,101,6.2,1996,Horror
8512,The Craft,101,6.2,1996,Thriller
8513,House Arrest,108,5.1,1996,Comedy
8513,House Arrest,108,5.1,1996,Family
8514,One Fine Day,108,5.7,1996,Comedy
8514,One Fine Day,108,5.7,1996,Romance
8515,Hellraiser: Bloodline,86,4.8,1996,Horror
8515,Hellraiser: Bloodline,86,4.8,1996,Thriller
8515,Hellraiser: Bloodline,86,4.8,1996,Science Fiction
8516,Down Periscope,92,5.8,1996,Comedy
8517,Kingpin,113,6.4,1996,Comedy
8518,The Preacher's Wife,124,5.5,1996,Fantasy
8518,The Preacher's Wife,124,5.5,1996,Drama
8518,The Preacher's Wife,124,5.5,1996,Comedy
8518,The Preacher's Wife,124,5.5,1996,Science Fiction
8518,The Preacher's Wife,124,5.5,1996,Romance
8519,Foxfire,102,6.2,1996,Action
8519,Foxfire,102,6.2,1996,Drama
8519,Foxfire,102,6.2,1996,Thriller
8520,The Glimmer Man,92,4.5,1996,Action
8520,The Glimmer Man,92,4.5,1996,Adventure
8520,The Glimmer Man,92,4.5,1996,Crime
8520,The Glimmer Man,92,4.5,1996,Drama
8520,The Glimmer Man,92,4.5,1996,Thriller
8521,Bulletproof,84,5.2,1996,Action
8521,Bulletproof,84,5.2,1996,Adventure
8521,Bulletproof,84,5.2,1996,Comedy
8521,Bulletproof,84,5.2,1996,Thriller
8522,The Truth About Cats & Dogs,93,5.5,1996,Comedy
8522,The Truth About Cats & Dogs,93,5.5,1996,Romance
8523,Bordello of Blood,87,4.9,1996,Horror
8523,Bordello of Blood,87,4.9,1996,Comedy
8524,Evita,134,5.9,1996,History
8524,Evita,134,5.9,1996,Drama
8524,Evita,134,5.9,1996,Music
8525,Head Above Water,92,5.5,1996,Comedy
8525,Head Above Water,92,5.5,1996,Thriller
8526,City Hall,111,5.9,1996,Drama
8526,City Hall,111,5.9,1996,Thriller
8527,Fear,97,6.2,1996,Drama
8527,Fear,97,6.2,1996,Thriller
8527,Fear,97,6.2,1996,Romance
8528,Flirting with Disaster,92,6.2,1996,Comedy
8528,Flirting with Disaster,92,6.2,1996,Romance
8529,Beautiful Thing,90,7.0,1996,Comedy
8529,Beautiful Thing,90,7.0,1996,Drama
8529,Beautiful Thing,90,7.0,1996,Romance
8530,Albino Alligator,97,5.8,1996,Crime
8530,Albino Alligator,97,5.8,1996,Drama
8530,Albino Alligator,97,5.8,1996,Thriller
8531,Multiplicity,117,5.2,1996,Comedy
8531,Multiplicity,117,5.2,1996,Fantasy
8531,Multiplicity,117,5.2,1996,Science Fiction
8532,Basquiat,108,6.7,1996,Drama
8532,Basquiat,108,6.7,1996,History
8533,Hak Hap,89,5.8,1996,Action
8534,The Substitute,114,5.9,1996,Action
8534,The Substitute,114,5.9,1996,Thriller
8535,Last Man Standing,101,6.0,1996,Action
8535,Last Man Standing,101,6.0,1996,Crime
8535,Last Man Standing,101,6.0,1996,Drama
8535,Last Man Standing,101,6.0,1996,Thriller
8536,Maximum Risk,100,5.1,1996,Action
8536,Maximum Risk,100,5.1,1996,Adventure
8536,Maximum Risk,100,5.1,1996,Thriller
8537,Fled,98,5.3,1996,Action
8537,Fled,98,5.3,1996,Comedy
8537,Fled,98,5.3,1996,Thriller
8538,The Associate,114,6.4,1996,Comedy
8539,Two Much,118,5.1,1996,Comedy
8539,Two Much,118,5.1,1996,Romance
8540,She's the One,96,5.7,1996,Comedy
8540,She's the One,96,5.7,1996,Romance
8541,Jane Eyre,112,6.8,1996,Drama
8541,Jane Eyre,112,6.8,1996,Romance
8542,Eye for an Eye,101,6.1,1996,Drama
8542,Eye for an Eye,101,6.1,1996,Thriller
8543,Beavis and Butt-Head Do America,81,6.2,1996,Animation
8543,Beavis and Butt-Head Do America,81,6.2,1996,Comedy
8544,The Crow: City of Angels,84,5.7,1996,Action
8544,The Crow: City of Angels,84,5.7,1996,Fantasy
8544,The Crow: City of Angels,84,5.7,1996,Thriller
8545,The Crucible,124,6.3,1996,Drama
8545,The Crucible,124,6.3,1996,History
8546,Poison Ivy II: Lily,106,4.3,1996,Drama
8546,Poison Ivy II: Lily,106,4.3,1996,Thriller
8546,Poison Ivy II: Lily,106,4.3,1996,Romance
8547,Bottle Rocket,91,6.7,1996,Comedy
8547,Bottle Rocket,91,6.7,1996,Crime
8547,Bottle Rocket,91,6.7,1996,Drama
8548,James and the Giant Peach,79,6.1,1996,Adventure
8548,James and the Giant Peach,79,6.1,1996,Animation
8548,James and the Giant Peach,79,6.1,1996,Family
8549,Muppet Treasure Island,100,6.2,1996,Action
8549,Muppet Treasure Island,100,6.2,1996,Comedy
8549,Muppet Treasure Island,100,6.2,1996,Music
8549,Muppet Treasure Island,100,6.2,1996,Family
8549,Muppet Treasure Island,100,6.2,1996,Adventure
8550,Emma,121,6.5,1996,Comedy
8550,Emma,121,6.5,1996,Drama
8550,Emma,121,6.5,1996,Romance
8551,The Birdcage,117,6.8,1996,Comedy
8552,Tin Cup,135,5.6,1996,Comedy
8552,Tin Cup,135,5.6,1996,Drama
8552,Tin Cup,135,5.6,1996,Romance
8553,High School High,86,5.3,1996,Comedy
8554,The First Wives Club,103,6.4,1996,Comedy
8555,The Land Before Time IV: Journey Through the Mists,74,5.6,1996,Family
8555,The Land Before Time IV: Journey Through the Mists,74,5.6,1996,Animation
8555,The Land Before Time IV: Journey Through the Mists,74,5.6,1996,Adventure
8556,Kama Sutra - A Tale of Love,117,6.1,1996,Drama
8556,Kama Sutra - A Tale of Love,117,6.1,1996,History
8556,Kama Sutra - A Tale of Love,117,6.1,1996,Romance
8557,Sling Blade,135,6.9,1996,Drama
8558,Secrets & Lies,142,6.7,1996,Drama
8559,Marvin's Room,98,6.3,1996,Drama
8560,Bed of Roses,87,5.2,1996,Drama
8560,Bed of Roses,87,5.2,1996,Romance
8561,Fly Away Home,107,6.3,1996,Action
8561,Fly Away Home,107,6.3,1996,Adventure
8561,Fly Away Home,107,6.3,1996,Drama
8561,Fly Away Home,107,6.3,1996,Family
8562,Blood and Wine,101,5.6,1996,Crime
8562,Blood and Wine,101,5.6,1996,Drama
8562,Blood and Wine,101,5.6,1996,Thriller
8563,Mary Reilly,104,5.4,1996,Drama
8563,Mary Reilly,104,5.4,1996,Horror
8563,Mary Reilly,104,5.4,1996,Thriller
8563,Mary Reilly,104,5.4,1996,Romance
8564,Homeward Bound II: Lost in San Francisco,89,6.1,1996,Adventure
8564,Homeward Bound II: Lost in San Francisco,89,6.1,1996,Comedy
8564,Homeward Bound II: Lost in San Francisco,89,6.1,1996,Drama
8564,Homeward Bound II: Lost in San Francisco,89,6.1,1996,Family
8565,The Ghost and the Darkness,109,6.3,1996,Adventure
8566,Twelfth Night,134,5.2,1996,Drama
8566,Twelfth Night,134,5.2,1996,Comedy
8566,Twelfth Night,134,5.2,1996,Romance
8567,I Shot Andy Warhol,103,6.3,1996,Drama
8568,Unforgettable,106,5.1,1996,Drama
8568,Unforgettable,106,5.1,1996,Mystery
8568,Unforgettable,106,5.1,1996,Science Fiction
8568,Unforgettable,106,5.1,1996,Thriller
8569,Shine,105,7.1,1996,Drama
8570,Bullet,100,7.0,1996,Action
8570,Bullet,100,7.0,1996,Drama
8570,Bullet,100,7.0,1996,Thriller
8571,Larger Than Life,93,5.4,1996,Family
8571,Larger Than Life,93,5.4,1996,Comedy
8572,Jude,123,6.7,1996,Drama
8572,Jude,123,6.7,1996,Romance
8573,Hamlet,242,6.7,1996,Drama
8574,The Juror,118,5.5,1996,Drama
8574,The Juror,118,5.5,1996,Thriller
8575,Lone Star,135,6.6,1996,Drama
8575,Lone Star,135,6.6,1996,Mystery
8575,Lone Star,135,6.6,1996,Romance
8576,Flipper,95,5.5,1996,Adventure
8576,Flipper,95,5.5,1996,Family
8577,Big Night,107,6.6,1996,Drama
8578,A Very Brady Sequel,90,5.6,1996,Comedy
8579,Lawnmower Man 2: Beyond Cyberspace,92,3.3,1996,Action
8579,Lawnmower Man 2: Beyond Cyberspace,92,3.3,1996,Science Fiction
8580,Beautiful Girls,112,6.4,1996,Comedy
8580,Beautiful Girls,112,6.4,1996,Drama
8580,Beautiful Girls,112,6.4,1996,Romance
8581,Stealing Beauty,116,6.5,1996,Drama
8581,Stealing Beauty,116,6.5,1996,Romance
8582,Heaven's Prisoners,132,4.8,1996,Drama
8582,Heaven's Prisoners,132,4.8,1996,Mystery
8582,Heaven's Prisoners,132,4.8,1996,Thriller
8583,Mulholland Falls,107,6.2,1996,Drama
8583,Mulholland Falls,107,6.2,1996,Mystery
8583,Mulholland Falls,107,6.2,1996,Thriller
8584,Tremors 2: Aftershocks,100,5.8,1996,Horror
8584,Tremors 2: Aftershocks,100,5.8,1996,Action
8584,Tremors 2: Aftershocks,100,5.8,1996,Comedy
8584,Tremors 2: Aftershocks,100,5.8,1996,Science Fiction
8585,Kazaam,93,3.7,1996,Fantasy
8585,Kazaam,93,3.7,1996,Comedy
8585,Kazaam,93,3.7,1996,Science Fiction
8585,Kazaam,93,3.7,1996,Family
8586,The Chamber,113,6.0,1996,Drama
8586,The Chamber,113,6.0,1996,Thriller
8587,White Squall,129,6.2,1996,Action
8587,White Squall,129,6.2,1996,Drama
8588,Sgt. Bilko,90,5.5,1996,Comedy
8588,Sgt. Bilko,90,5.5,1996,Family
8589,Freeway,110,6.6,1996,Comedy
8589,Freeway,110,6.6,1996,Drama
8589,Freeway,110,6.6,1996,Thriller
8590,Spy Hard,81,5.1,1996,Action
8590,Spy Hard,81,5.1,1996,Comedy
8591,Feeling Minnesota,99,5.6,1996,Action
8591,Feeling Minnesota,99,5.6,1996,Comedy
8591,Feeling Minnesota,99,5.6,1996,Drama
8591,Feeling Minnesota,99,5.6,1996,Thriller
8592,Before and After,108,5.8,1996,Drama
8592,Before and After,108,5.8,1996,Thriller
8593,The Phantom,100,4.9,1996,Adventure
8593,The Phantom,100,4.9,1996,Action
8594,The Adventures of Pinocchio,90,5.0,1996,Animation
8594,The Adventures of Pinocchio,90,5.0,1996,Family
8594,The Adventures of Pinocchio,90,5.0,1996,Fantasy
8595,Bio-Dome,88,4.6,1996,Comedy
8596,My Fellow Americans,101,6.9,1996,Comedy
8596,My Fellow Americans,101,6.9,1996,Drama
8597,Michael,105,5.5,1996,Comedy
8597,Michael,105,5.5,1996,Drama
8597,Michael,105,5.5,1996,Fantasy
8598,Extreme Measures,118,5.3,1996,Drama
8598,Extreme Measures,118,5.3,1996,Thriller
8599,Black Sheep,87,6.3,1996,Comedy
8600,All Dogs Go to Heaven 2,82,4.8,1996,Romance
8600,All Dogs Go to Heaven 2,82,4.8,1996,Animation
8600,All Dogs Go to Heaven 2,82,4.8,1996,Family
8600,All Dogs Go to Heaven 2,82,4.8,1996,Adventure
8600,All Dogs Go to Heaven 2,82,4.8,1996,Fantasy
8601,The Great White Hype,91,5.3,1996,Comedy
8601,The Great White Hype,91,5.3,1996,Drama
8602,Michael Collins,132,6.1,1996,Drama
8602,Michael Collins,132,6.1,1996,Thriller
8603,Carpool,89,5.0,1996,Comedy
8603,Carpool,89,5.0,1996,Family
8604,The Stupids,94,3.6,1996,Comedy
8604,The Stupids,94,3.6,1996,Family
8605,The Mirror Has Two Faces,126,6.3,1996,Comedy
8605,The Mirror Has Two Faces,126,6.3,1996,Drama
8605,The Mirror Has Two Faces,126,6.3,1996,Romance
8606,Up Close & Personal,119,5.2,1996,Drama
8606,Up Close & Personal,119,5.2,1996,Romance
8607,Wish Upon a Star,89,6.0,1996,Family
8607,Wish Upon a Star,89,6.0,1996,Comedy
8607,Wish Upon a Star,89,6.0,1996,Fantasy
8608,Looking For Richard,112,7.0,1996,Documentary
8609,Darkman III: Die Darkman Die,87,3.4,1996,Action
8609,Darkman III: Die Darkman Die,87,3.4,1996,Thriller
8609,Darkman III: Die Darkman Die,87,3.4,1996,Science Fiction
8610,Brassed Off,107,6.5,1996,Comedy
8610,Brassed Off,107,6.5,1996,Romance
8610,Brassed Off,107,6.5,1996,Drama
8611,Gulliver's Travels,186,6.7,1996,Adventure
8611,Gulliver's Travels,186,6.7,1996,Family
8611,Gulliver's Travels,186,6.7,1996,Fantasy
8612,Hard Eight,96,6.6,1996,Drama
8612,Hard Eight,96,6.6,1996,Thriller
8613,La Belle verte,99,7.9,1996,Comedy
8615,Doctor Who,89,5.6,1996,TV Movie
8615,Doctor Who,89,5.6,1996,Adventure
8615,Doctor Who,89,5.6,1996,Drama
8615,Doctor Who,89,5.6,1996,Science Fiction
8616,Trees Lounge,95,5.9,1996,Comedy
8616,Trees Lounge,95,5.9,1996,Drama
8617,Space Truckers,95,5.9,1996,Comedy
8617,Space Truckers,95,5.9,1996,Science Fiction
8617,Space Truckers,95,5.9,1996,Thriller
8617,Space Truckers,95,5.9,1996,Adventure
8618,In Love and War,113,5.8,1996,Drama
8618,In Love and War,113,5.8,1996,Romance
8619,Eddie,100,5.8,1996,Action
8619,Eddie,100,5.8,1996,Comedy
8620,Kids in the Hall: Brain Candy,89,5.6,1996,Comedy
8621,Ridicule,102,6.6,1996,Comedy
8621,Ridicule,102,6.6,1996,Drama
8621,Ridicule,102,6.6,1996,Romance
8622,The Island of Dr. Moreau,96,4.6,1996,Fantasy
8622,The Island of Dr. Moreau,96,4.6,1996,Horror
8622,The Island of Dr. Moreau,96,4.6,1996,Science Fiction
8623,JÃ¤garna,113,6.9,1996,Thriller
8623,JÃ¤garna,113,6.9,1996,Crime
8623,JÃ¤garna,113,6.9,1996,Mystery
8624,First Kid,101,5.9,1996,Comedy
8624,First Kid,101,5.9,1996,Family
8625,Children of the Corn IV: The Gathering,85,4.9,1996,Horror
8626,Diabolique,107,5.0,1996,Drama
8626,Diabolique,107,5.0,1996,Horror
8626,Diabolique,107,5.0,1996,Mystery
8626,Diabolique,107,5.0,1996,Thriller
8627,Alaska,109,5.2,1996,Adventure
8627,Alaska,109,5.2,1996,Drama
8627,Alaska,109,5.2,1996,Family
8628,Silent Trigger,93,4.6,1996,Drama
8628,Silent Trigger,93,4.6,1996,Action
8628,Silent Trigger,93,4.6,1996,Thriller
8629,Dunston Checks In,88,5.5,1996,Adventure
8629,Dunston Checks In,88,5.5,1996,Comedy
8629,Dunston Checks In,88,5.5,1996,Family
8630,Titanic,173,6.1,1996,Action
8630,Titanic,173,6.1,1996,Drama
8630,Titanic,173,6.1,1996,Romance
8631,The Pallbearer,97,4.4,1996,Comedy
8631,The Pallbearer,97,4.4,1996,Romance
8632,The Dentist,92,4.9,1996,Horror
8632,The Dentist,92,4.9,1996,Thriller
8633,Irma Vep,99,6.8,1996,Comedy
8633,Irma Vep,99,6.8,1996,Drama
8633,Irma Vep,99,6.8,1996,Horror
8634,Citizen Ruth,104,7.0,1996,Drama
8634,Citizen Ruth,104,7.0,1996,Comedy
8635,Leprechaun 4: In Space,95,4.1,1996,Comedy
8635,Leprechaun 4: In Space,95,4.1,1996,Fantasy
8635,Leprechaun 4: In Space,95,4.1,1996,Horror
8635,Leprechaun 4: In Space,95,4.1,1996,Science Fiction
8636,Tromeo & Juliet,107,5.3,1996,Comedy
8636,Tromeo & Juliet,107,5.3,1996,Drama
8636,Tromeo & Juliet,107,5.3,1996,Romance
8636,Tromeo & Juliet,107,5.3,1996,Thriller
8637,Celtic Pride,91,5.0,1996,Comedy
8638,The Pillow Book,126,6.6,1996,Drama
8638,The Pillow Book,126,6.6,1996,Foreign
8638,The Pillow Book,126,6.6,1996,Romance
8639,Waiting for Guffman,84,7.4,1996,Music
8639,Waiting for Guffman,84,7.4,1996,Comedy
8640,Daai laap mat taam 008,89,7.2,1996,Action
8640,Daai laap mat taam 008,89,7.2,1996,Adventure
8640,Daai laap mat taam 008,89,7.2,1996,Comedy
8641,Un hÃ©ros trÃ¨s discret,107,6.1,1996,Drama
8641,Un hÃ©ros trÃ¨s discret,107,6.1,1996,War
8642,Crossworlds,90,4.8,1996,Action
8642,Crossworlds,90,4.8,1996,Science Fiction
8642,Crossworlds,90,4.8,1996,Comedy
8643,Sometimes They Come Back... Again,98,4.0,1996,Horror
8644,Harriet the Spy,100,5.5,1996,Comedy
8644,Harriet the Spy,100,5.5,1996,Drama
8644,Harriet the Spy,100,5.5,1996,Family
8645,SubUrbia,121,6.0,1996,Comedy
8645,SubUrbia,121,6.0,1996,Drama
8646,Emma,107,6.6,1996,TV Movie
8646,Emma,107,6.6,1996,Comedy
8646,Emma,107,6.6,1996,Drama
8646,Emma,107,6.6,1996,Romance
8647,Loch Ness,101,5.3,1996,Drama
8647,Loch Ness,101,5.3,1996,Family
8648,Ed,94,3.8,1996,Comedy
8648,Ed,94,3.8,1996,Family
8649,Ghosts of Mississippi,130,5.9,1996,History
8649,Ghosts of Mississippi,130,5.9,1996,Drama
8650,Sabrina the Teenage Witch,91,5.2,1996,Fantasy
8650,Sabrina the Teenage Witch,91,5.2,1996,Comedy
8650,Sabrina the Teenage Witch,91,5.2,1996,Science Fiction
8650,Sabrina the Teenage Witch,91,5.2,1996,Family
8651,Mystery Science Theater 3000: The Movie,73,7.0,1996,Comedy
8651,Mystery Science Theater 3000: The Movie,73,7.0,1996,Science Fiction
8652,Joe's Apartment,78,4.8,1996,Fantasy
8652,Joe's Apartment,78,4.8,1996,Comedy
8652,Joe's Apartment,78,4.8,1996,Music
8653,Bad Moon,80,6.0,1996,Horror
8654,Mrs. Winterbourne,105,5.2,1996,Comedy
8654,Mrs. Winterbourne,105,5.2,1996,Romance
8654,Mrs. Winterbourne,105,5.2,1996,Drama
8655,Bogus,110,5.3,1996,Fantasy
8655,Bogus,110,5.3,1996,Comedy
8655,Bogus,110,5.3,1996,Family
8656,Paradise Lost: The Child Murders at Robin Hood Hills,150,7.9,1996,Documentary
8656,Paradise Lost: The Child Murders at Robin Hood Hills,150,7.9,1996,Drama
8657,When We Were Kings,89,7.0,1996,Documentary
8658,Il ciclone,91,6.6,1996,Drama
8658,Il ciclone,91,6.6,1996,Comedy
8658,Il ciclone,91,6.6,1996,Romance
8658,Il ciclone,91,6.6,1996,Foreign
8659,Bernie,87,7.3,1996,Comedy
8660,A Thin Line Between Love and Hate,108,6.3,1996,Comedy
8660,A Thin Line Between Love and Hate,108,6.3,1996,Thriller
8660,A Thin Line Between Love and Hate,108,6.3,1996,Crime
8660,A Thin Line Between Love and Hate,108,6.3,1996,Romance
8661,Gladiator,155,7.7,2000,Action
8661,Gladiator,155,7.7,2000,Drama
8661,Gladiator,155,7.7,2000,Adventure
8662,Memento,113,7.9,2000,Mystery
8662,Memento,113,7.9,2000,Thriller
8663,How the Grinch Stole Christmas,104,6.1,2000,Family
8663,How the Grinch Stole Christmas,104,6.1,2000,Comedy
8663,How the Grinch Stole Christmas,104,6.1,2000,Fantasy
8664,Cast Away,143,7.3,2000,Adventure
8664,Cast Away,143,7.3,2000,Drama
8665,Snatch,103,7.5,2000,Thriller
8665,Snatch,103,7.5,2000,Crime
8666,Mission: Impossible II,123,5.8,2000,Adventure
8666,Mission: Impossible II,123,5.8,2000,Action
8666,Mission: Impossible II,123,5.8,2000,Thriller
8667,Bedazzled,93,5.3,2000,Fantasy
8667,Bedazzled,93,5.3,2000,Comedy
8667,Bedazzled,93,5.3,2000,Romance
8668,Scary Movie,88,5.9,2000,Comedy
8669,The Emperor's New Groove,78,6.9,2000,Adventure
8669,The Emperor's New Groove,78,6.9,2000,Animation
8669,The Emperor's New Groove,78,6.9,2000,Comedy
8669,The Emperor's New Groove,78,6.9,2000,Family
8669,The Emperor's New Groove,78,6.9,2000,Fantasy
8670,What Women Want,127,6.0,2000,Comedy
8670,What Women Want,127,6.0,2000,Romance
8671,Dinosaur,82,6.1,2000,Animation
8671,Dinosaur,82,6.1,2000,Family
8672,Charlie's Angels,98,5.5,2000,Action
8672,Charlie's Angels,98,5.5,2000,Adventure
8672,Charlie's Angels,98,5.5,2000,Comedy
8672,Charlie's Angels,98,5.5,2000,Crime
8672,Charlie's Angels,98,5.5,2000,Thriller
8673,Chicken Run,84,6.3,2000,Animation
8673,Chicken Run,84,6.3,2000,Comedy
8673,Chicken Run,84,6.3,2000,Family
8674,The Patriot,165,6.7,2000,Drama
8674,The Patriot,165,6.7,2000,History
8674,The Patriot,165,6.7,2000,War
8674,The Patriot,165,6.7,2000,Action
8675,Final Destination,98,6.2,2000,Horror
8676,Coyote Ugly,100,6.0,2000,Comedy
8677,Romeo Must Die,115,5.8,2000,Action
8677,Romeo Must Die,115,5.8,2000,Crime
8677,Romeo Must Die,115,5.8,2000,Thriller
8678,U-571,116,6.1,2000,Action
8678,U-571,116,6.1,2000,Drama
8678,U-571,116,6.1,2000,Thriller
8678,U-571,116,6.1,2000,War
8679,Billy Elliot,110,7.1,2000,Drama
8679,Billy Elliot,110,7.1,2000,Comedy
8679,Billy Elliot,110,7.1,2000,Music
8680,Gone In Sixty Seconds,118,6.0,2000,Action
8680,Gone In Sixty Seconds,118,6.0,2000,Crime
8680,Gone In Sixty Seconds,118,6.0,2000,Thriller
8681,Erin Brockovich,131,6.9,2000,Drama
8682,Meet the Parents,108,6.5,2000,Comedy
8682,Meet the Parents,108,6.5,2000,Romance
8683,"O Brother, Where Art Thou?",106,7.2,2000,Action
8683,"O Brother, Where Art Thou?",106,7.2,2000,Adventure
8683,"O Brother, Where Art Thou?",106,7.2,2000,Comedy
8684,Pitch Black,109,6.6,2000,Thriller
8684,Pitch Black,109,6.6,2000,Science Fiction
8684,Pitch Black,109,6.6,2000,Action
8685,Boiler Room,118,6.5,2000,Crime
8685,Boiler Room,118,6.5,2000,Drama
8685,Boiler Room,118,6.5,2000,Thriller
8686,The Road to El Dorado,89,6.8,2000,Adventure
8686,The Road to El Dorado,89,6.8,2000,Animation
8686,The Road to El Dorado,89,6.8,2000,Comedy
8686,The Road to El Dorado,89,6.8,2000,Family
8687,Miss Congeniality,111,6.1,2000,Comedy
8687,Miss Congeniality,111,6.1,2000,Crime
8687,Miss Congeniality,111,6.1,2000,Action
8688,Frequency,118,6.8,2000,Crime
8688,Frequency,118,6.8,2000,Drama
8688,Frequency,118,6.8,2000,Science Fiction
8688,Frequency,118,6.8,2000,Thriller
8689,Requiem for a Dream,102,7.7,2000,Drama
8690,Pay It Forward,122,6.8,2000,Drama
8690,Pay It Forward,122,6.8,2000,Romance
8691,Joseph: King of Dreams,74,6.4,2000,Family
8691,Joseph: King of Dreams,74,6.4,2000,Animation
8692,Hollow Man,112,5.3,2000,Action
8692,Hollow Man,112,5.3,2000,Science Fiction
8692,Hollow Man,112,5.3,2000,Thriller
8693,Big Momma's House,98,5.7,2000,Crime
8693,Big Momma's House,98,5.7,2000,Comedy
8694,American Psycho,102,7.1,2000,Thriller
8694,American Psycho,102,7.1,2000,Drama
8694,American Psycho,102,7.1,2000,Crime
8695,Dancer in the Dark,140,7.4,2000,Drama
8695,Dancer in the Dark,140,7.4,2000,Crime
8695,Dancer in the Dark,140,7.4,2000,Music
8696,Road Trip,93,5.7,2000,Comedy
8696,Road Trip,93,5.7,2000,Adventure
8697,Remember the Titans,113,7.3,2000,Drama
8698,The Gift,111,6.2,2000,Horror
8698,The Gift,111,6.2,2000,Drama
8698,The Gift,111,6.2,2000,Thriller
8698,The Gift,111,6.2,2000,Mystery
8699,The Legend of Bagger Vance,126,6.2,2000,Fantasy
8699,The Legend of Bagger Vance,126,6.2,2000,Drama
8700,Traffic,148,6.6,2000,Drama
8701,"Dude, Whereâ€™s My Car?",83,5.1,2000,Comedy
8702,The Family Man,125,6.4,2000,Comedy
8702,The Family Man,125,6.4,2000,Drama
8702,The Family Man,125,6.4,2000,Romance
8702,The Family Man,125,6.4,2000,Fantasy
8703,The Land Before Time VII: The Stone of Cold Fire,75,6.1,2000,Adventure
8703,The Land Before Time VII: The Stone of Cold Fire,75,6.1,2000,Fantasy
8703,The Land Before Time VII: The Stone of Cold Fire,75,6.1,2000,Animation
8703,The Land Before Time VII: The Stone of Cold Fire,75,6.1,2000,Science Fiction
8703,The Land Before Time VII: The Stone of Cold Fire,75,6.1,2000,Family
8704,The 6th Day,123,5.5,2000,Action
8704,The 6th Day,123,5.5,2000,Mystery
8704,The 6th Day,123,5.5,2000,Science Fiction
8704,The 6th Day,123,5.5,2000,Thriller
8705,The Skulls,106,5.9,2000,Crime
8705,The Skulls,106,5.9,2000,Drama
8705,The Skulls,106,5.9,2000,Thriller
8706,For the Birds,3,7.7,2000,Animation
8706,For the Birds,3,7.7,2000,Comedy
8706,For the Birds,3,7.7,2000,Family
8707,"Me, Myself & Irene",116,5.9,2000,Comedy
8708,Shanghai Noon,110,6.1,2000,Adventure
8708,Shanghai Noon,110,6.1,2000,Action
8708,Shanghai Noon,110,6.1,2000,Comedy
8708,Shanghai Noon,110,6.1,2000,Western
